product,vendor,current_price,old_price,month
drink,Metro,2.748,12.309,2
drink,Walmart,63.673,53.756,3
drink,Loblaws,37.434,43.176792955662584,12
tea,TandT,39.823,45.56579295566259,9
tea,Loblaws,4.424,10.16679295566259,6
drink,NoFrills,52.913,58.655792955662584,11
drink,Walmart,47.942,41.895,5
drink,Galleria,27.05,32.79279295566259,2
drink,TandT,27.9,33.642792955662586,1
tea,Loblaws,54.794,60.536792955662584,11
tea,Loblaws,81.513,87.2557929556626,10
tea,Walmart,22.66,28.40279295566259,11
tea,TandT,40.469,44.574,8
tea,Metro,40.837,46.57979295566259,2
tea,Galleria,82.296,88.0387929556626,12
drink,Walmart,38.175,43.917792955662584,12
tea,Metro,60.201,65.94379295566259,10
drink,Metro,5.247,10.98979295566259,9
tea,TandT,37.065,42.807792955662585,2
drink,Metro,85.038,90.78079295566259,8
tea,Walmart,64.803,70.54579295566259,7
drink,Loblaws,69.077,65.767,9
tea,TandT,89.978,95.72079295566259,9
drink,Walmart,35.95,41.69279295566259,6
drink,Galleria,62.438,68.1807929556626,7
drink,Galleria,65.484,57.475,10
drink,Galleria,6.645,12.38779295566259,5
drink,Galleria,47.509,53.25179295566259,11
tea,Galleria,1.17,6.9127929556625896,4
tea,Loblaws,66.352,72.0947929556626,7
drink,Galleria,88.312,94.05479295566259,7
tea,Loblaws,47.106,52.84879295566259,9
drink,NoFrills,27.618,33.36079295566259,3
tea,Galleria,54.32,60.06279295566259,4
tea,NoFrills,0.747,2.753,3
drink,TandT,82.09,87.8327929556626,8
tea,NoFrills,25.084,30.82679295566259,10
tea,Galleria,8.63,14.37279295566259,7
drink,NoFrills,70.187,75.92979295566259,5
drink,Galleria,12.071,17.81379295566259,6
tea,Galleria,24.003,29.74579295566259,12
drink,TandT,3.193,8.93579295566259,2
drink,Loblaws,76.087,74.312,7
drink,TandT,82.581,88.3237929556626,6
drink,TandT,29.893,35.63579295566259,3
tea,Metro,5.929,11.671792955662589,2
tea,Loblaws,87.416,93.15879295566259,2
drink,TandT,75.678,81.42079295566259,5
tea,Galleria,78.786,84.5287929556626,5
tea,NoFrills,49.636,55.37879295566259,1
drink,Metro,21.469,27.21179295566259,2
tea,Metro,19.303,25.04579295566259,5
tea,Galleria,28.986,34.72879295566259,7
tea,Metro,77.771,83.5137929556626,1
tea,Metro,35.218,40.96079295566259,8
tea,NoFrills,36.547,42.289792955662584,10
drink,TandT,57.618,63.36079295566259,1
drink,TandT,60.789,66.5317929556626,11
tea,TandT,10.157,15.89979295566259,3
drink,NoFrills,85.406,91.1487929556626,7
tea,TandT,73.659,79.4017929556626,6
tea,Galleria,17.13,22.87279295566259,8
tea,NoFrills,3.761,9.50379295566259,12
tea,Metro,13.538,19.28079295566259,11
drink,TandT,82.34,88.0827929556626,10
tea,Metro,48.134,53.87679295566259,3
drink,Galleria,79.466,85.20879295566259,3
drink,Walmart,66.781,60.208,5
drink,NoFrills,32.243,37.98579295566259,3
drink,Loblaws,0.473,6.2157929556625895,2
drink,Metro,13.203,18.94579295566259,5
drink,Galleria,30.724,36.46679295566259,7
tea,Walmart,33.202,38.944792955662585,4
tea,NoFrills,62.884,68.6267929556626,12
tea,Galleria,61.15,66.89279295566259,12
tea,Loblaws,14.268,20.01079295566259,7
tea,TandT,6.548,12.290792955662589,2
drink,Galleria,13.272,19.01479295566259,2
drink,Galleria,84.945,90.68779295566259,6
drink,NoFrills,30.872,36.61479295566259,2
drink,Loblaws,64.872,70.6147929556626,4
tea,Loblaws,50.51,56.252792955662585,6
tea,Loblaws,17.839,23.58179295566259,6
drink,Loblaws,54.717,60.459792955662586,11
tea,Metro,30.09,35.83279295566259,5
drink,NoFrills,50.67,56.41279295566259,9
tea,NoFrills,83.378,89.1207929556626,4
tea,Walmart,33.493,39.23579295566259,1
tea,Loblaws,39.137,38.342,8
drink,Galleria,31.887,37.62979295566259,7
tea,Walmart,35.068,40.810792955662585,1
tea,Metro,88.77,94.51279295566259,4
drink,Walmart,34.552,40.29479295566259,8
drink,Walmart,64.67,70.4127929556626,10
tea,Metro,45.327,51.069792955662585,11
drink,Walmart,52.02,57.76279295566259,11
tea,TandT,3.583,9.325792955662589,11
drink,Loblaws,22.373,28.11579295566259,6
drink,Metro,65.432,71.1747929556626,8
drink,Metro,35.16,40.902792955662584,7
tea,Metro,26.787,32.529792955662586,9
drink,Galleria,40.552,46.29479295566259,12
drink,Walmart,84.431,90.17379295566259,1
tea,Metro,57.243,50.448,4
drink,Walmart,21.936,27.67879295566259,11
tea,TandT,23.05,28.79279295566259,3
drink,Walmart,54.954,46.035,10
drink,Walmart,38.665,44.407792955662586,8
tea,TandT,20.491,26.23379295566259,9
tea,NoFrills,54.192,59.93479295566259,7
tea,TandT,40.691,32.795,2
drink,Walmart,58.816,64.5587929556626,8
drink,NoFrills,33.295,39.03779295566259,11
tea,Loblaws,13.788,19.53079295566259,12
tea,Loblaws,46.21,51.95279295566259,12
tea,Loblaws,77.178,82.92079295566259,10
drink,TandT,77.696,83.43879295566259,5
drink,Metro,83.775,89.5177929556626,11
tea,Loblaws,66.837,72.5797929556626,10
drink,Loblaws,66.096,71.8387929556626,12
tea,TandT,18.564,24.30679295566259,11
drink,NoFrills,83.801,89.5437929556626,8
tea,Walmart,75.845,81.5877929556626,2
drink,Loblaws,39.54,45.282792955662586,8
tea,Metro,40.157,45.89979295566258,4
tea,Walmart,19.135,24.877792955662592,3
drink,TandT,44.531,50.273792955662586,7
drink,TandT,28.314,34.05679295566259,12
drink,NoFrills,13.464,19.20679295566259,7
drink,Walmart,86.303,92.04579295566259,3
tea,TandT,9.997,0.9,1
drink,TandT,27.914,33.65679295566259,10
drink,Metro,57.315,66.434,9
tea,TandT,18.027,26.925,1
drink,TandT,66.197,71.9397929556626,9
tea,Metro,89.818,95.56079295566259,1
tea,TandT,86.299,92.0417929556626,9
drink,Walmart,6.39,12.13279295566259,11
tea,Galleria,66.935,72.6777929556626,11
drink,Galleria,31.83,37.572792955662585,7
tea,Galleria,69.889,75.63179295566259,8
tea,TandT,46.032,51.77479295566258,6
drink,Walmart,85.312,91.05479295566259,12
drink,Loblaws,58.708,64.45079295566259,4
drink,NoFrills,39.422,45.164792955662584,1
tea,TandT,2.627,8.36979295566259,12
drink,TandT,38.882,44.624792955662585,1
tea,Metro,23.474,29.21679295566259,11
drink,NoFrills,82.171,87.318,9
drink,Loblaws,72.603,78.021,3
tea,Galleria,2.611,8.35379295566259,2
drink,Walmart,77.255,82.99779295566259,7
tea,Loblaws,61.528,69.426,3
tea,Walmart,17.661,23.403792955662592,9
tea,Galleria,47.122,52.86479295566259,8
tea,Walmart,49.205,43.337,3
drink,Walmart,11.907,17.64979295566259,12
drink,Metro,25.871,31.61379295566259,3
tea,NoFrills,82.88,88.62279295566259,11
tea,Loblaws,38.276,44.01879295566259,9
drink,Walmart,5.763,11.505792955662589,3
tea,NoFrills,12.485,8.758,6
drink,TandT,28.347,34.08979295566259,10
drink,NoFrills,44.126,49.868792955662585,3
drink,Loblaws,59.718,65.4607929556626,9
tea,Metro,53.399,59.14179295566259,5
drink,Metro,25.044,30.78679295566259,1
tea,Walmart,74.353,80.09579295566259,8
drink,Galleria,40.43,44.721,7
drink,Loblaws,1.675,2.121,4
tea,Galleria,3.433,9.17579295566259,12
drink,Loblaws,82.555,88.2977929556626,7
tea,Galleria,16.986,22.72879295566259,5
drink,NoFrills,69.895,75.63779295566259,7
drink,Loblaws,41.746,50.231,5
drink,Galleria,66.757,72.4997929556626,1
drink,TandT,51.008,50.25,8
drink,Walmart,81.863,87.6057929556626,12
drink,Walmart,7.498,13.24079295566259,3
tea,TandT,2.665,8.40779295566259,11
tea,Galleria,5.974,11.71679295566259,7
drink,TandT,30.493,36.23579295566259,6
drink,NoFrills,84.128,89.8707929556626,5
drink,Loblaws,87.733,93.4757929556626,8
tea,Galleria,70.237,75.97979295566259,9
tea,Metro,75.717,81.45979295566259,10
drink,Galleria,7.669,13.41179295566259,1
tea,NoFrills,34.947,40.68979295566259,10
tea,NoFrills,84.644,90.3867929556626,11
tea,Metro,86.495,92.2377929556626,8
tea,TandT,55.642,61.38479295566259,3
tea,Walmart,23.426,29.16879295566259,6
drink,TandT,43.093,48.83579295566259,11
tea,Galleria,17.095,22.83779295566259,5
tea,Loblaws,62.785,63.969,9
drink,Loblaws,29.475,35.21779295566259,9
drink,Walmart,27.051,34.271,7
tea,Galleria,72.315,78.05779295566259,6
drink,Loblaws,73.862,80.284,9
drink,Galleria,42.238,49.461,2
tea,Metro,63.337,69.0797929556626,2
drink,Galleria,80.504,86.2467929556626,1
drink,Galleria,57.558,63.30079295566259,5
drink,NoFrills,43.368,49.11079295566259,3
tea,TandT,17.573,23.31579295566259,1
tea,Galleria,70.933,67.911,3
tea,TandT,61.34,70.131,10
tea,NoFrills,45.328,51.07079295566259,12
drink,NoFrills,89.637,90.631,2
tea,Loblaws,59.577,65.31979295566259,1
tea,NoFrills,62.397,68.13979295566259,5
tea,Loblaws,49.224,42.673,2
tea,NoFrills,47.932,53.67479295566259,10
tea,Metro,28.18,33.92279295566259,5
drink,Walmart,62.991,68.7337929556626,10
tea,TandT,67.65,73.3927929556626,4
tea,Loblaws,33.68,39.42279295566259,2
drink,Loblaws,38.983,48.337,9
drink,Walmart,42.752,48.49479295566259,1
drink,Metro,25.085,30.82779295566259,2
tea,Walmart,75.128,80.8707929556626,7
drink,Metro,12.799,18.54179295566259,12
tea,Loblaws,12.225,17.96779295566259,1
tea,Galleria,56.415,63.561,2
tea,NoFrills,29.368,35.11079295566259,7
tea,Loblaws,68.352,74.0947929556626,6
drink,Galleria,69.183,68.356,4
tea,Galleria,50.269,56.011792955662585,4
drink,TandT,35.171,40.913792955662586,5
drink,Metro,73.636,79.37879295566259,10
drink,Galleria,52.228,57.97079295566259,4
drink,Galleria,87.84,93.5827929556626,5
tea,Galleria,25.523,31.26579295566259,8
drink,TandT,14.784,20.52679295566259,3
drink,Galleria,6.693,12.435792955662588,6
drink,NoFrills,62.61,53.426,2
tea,Galleria,53.594,59.33679295566259,12
tea,TandT,54.384,60.12679295566259,8
tea,TandT,67.529,60.468,5
tea,TandT,15.984,22.789,6
tea,Metro,54.577,63.447,4
drink,Walmart,3.232,8.97479295566259,2
drink,Metro,85.96,91.70279295566259,11
tea,Metro,49.659,55.401792955662586,12
tea,Walmart,43.54,49.282792955662586,2
drink,TandT,43.841,49.58379295566259,6
tea,Galleria,44.94,50.682792955662585,2
tea,Walmart,13.735,19.47779295566259,6
drink,TandT,57.986,63.728792955662584,1
drink,NoFrills,17.118,17.782,1
tea,TandT,11.785,17.52779295566259,1
tea,NoFrills,78.007,83.7497929556626,12
tea,NoFrills,89.808,95.5507929556626,4
tea,NoFrills,40.995,46.737792955662584,5
drink,NoFrills,84.437,90.17979295566259,3
tea,TandT,33.473,39.215792955662586,3
drink,NoFrills,30.329,36.07179295566259,4
tea,TandT,31.147,36.889792955662585,3
tea,Loblaws,88.092,93.83479295566259,9
drink,Galleria,17.484,23.226792955662592,9
tea,Galleria,17.848,23.59079295566259,3
tea,NoFrills,39.76,45.502792955662585,2
drink,Walmart,89.822,95.5647929556626,11
tea,TandT,42.301,48.04379295566259,12
drink,Metro,22.767,19.028,1
tea,TandT,59.732,65.4747929556626,12
drink,NoFrills,47.152,52.89479295566259,1
tea,Loblaws,0.469,6.21179295566259,9
drink,TandT,4.074,9.816792955662589,7
tea,TandT,49.104,54.846792955662586,12
drink,TandT,82.263,88.0057929556626,4
drink,Walmart,44.362,50.10479295566259,4
drink,Walmart,13.565,3.869,4
tea,Metro,69.983,75.7257929556626,7
tea,Walmart,2.329,8.07179295566259,5
tea,Metro,44.361,50.103792955662584,9
drink,Galleria,78.134,71.782,8
drink,NoFrills,8.516,14.258792955662589,5
drink,Galleria,41.92,47.66279295566259,2
tea,Walmart,10.441,16.18379295566259,5
tea,Walmart,1.987,7.72979295566259,5
tea,Walmart,22.265,28.00779295566259,9
tea,Metro,88.323,81.804,11
tea,TandT,51.607,52.541,3
tea,Galleria,26.367,35.765,12
drink,NoFrills,12.946,18.68879295566259,3
tea,Loblaws,22.318,28.060792955662592,7
drink,TandT,13.263,19.00579295566259,9
drink,Loblaws,74.397,80.1397929556626,1
drink,Metro,82.852,88.5947929556626,2
drink,Loblaws,0.617,6.35979295566259,5
tea,Metro,65.509,71.2517929556626,1
tea,Loblaws,40.65,46.392792955662586,4
tea,TandT,52.849,58.591792955662584,11
tea,Metro,58.781,64.52379295566259,8
drink,TandT,80.843,86.5857929556626,6
drink,Galleria,75.104,80.8467929556626,12
drink,TandT,64.022,69.7647929556626,2
drink,TandT,13.569,8.001,3
tea,TandT,28.363,31.191,7
drink,Metro,26.706,32.44879295566259,1
tea,Walmart,63.401,69.854,1
tea,Metro,4.33,10.072792955662589,4
drink,Galleria,54.37,60.112792955662584,1
drink,Loblaws,30.04,20.424,7
drink,Loblaws,26.398,32.14079295566259,8
tea,Metro,7.874,10.116,4
tea,Loblaws,51.582,42.983,5
tea,Metro,2.315,8.05779295566259,8
tea,Loblaws,10.391,7.914,6
drink,NoFrills,59.15,64.89279295566259,1
drink,TandT,23.779,29.52179295566259,11
tea,Metro,5.172,10.91479295566259,7
tea,Loblaws,51.854,57.596792955662586,4
tea,Galleria,7.965,13.70779295566259,6
tea,Metro,40.463,46.20579295566259,11
tea,Metro,23.998,29.74079295566259,6
drink,Walmart,68.509,74.2517929556626,9
drink,Metro,17.849,23.59179295566259,8
tea,Metro,10.332,16.07479295566259,9
drink,NoFrills,10.945,16.68779295566259,2
tea,NoFrills,34.147,39.889792955662585,5
tea,Loblaws,60.713,66.45579295566259,6
tea,Galleria,15.386,21.12879295566259,5
tea,Loblaws,46.848,41.209,9
tea,Loblaws,2.407,8.14979295566259,1
drink,Walmart,79.415,76.092,9
drink,NoFrills,53.671,59.413792955662586,7
drink,Walmart,4.5,10.24279295566259,10
tea,TandT,32.96,38.70279295566259,4
tea,Galleria,5.414,11.156792955662588,3
tea,Galleria,36.881,42.62379295566259,5
drink,TandT,64.056,69.79879295566259,12
drink,Walmart,31.366,37.10879295566259,2
tea,TandT,12.921,12.492,8
drink,Galleria,52.957,59.879,6
tea,Galleria,76.949,82.69179295566259,9
tea,TandT,75.946,81.68879295566259,2
tea,Metro,17.56,23.30279295566259,8
drink,NoFrills,47.116,52.85879295566259,12
tea,Galleria,1.263,7.0057929556625895,12
drink,TandT,80.29,83.914,10
drink,Metro,11.119,16.86179295566259,3
drink,TandT,40.727,46.469792955662584,8
drink,Galleria,4.283,13.418,9
drink,Galleria,68.066,73.8087929556626,6
drink,NoFrills,1.384,7.126792955662589,2
tea,Metro,86.962,92.7047929556626,5
drink,NoFrills,77.896,83.6387929556626,5
tea,TandT,18.094,23.83679295566259,12
tea,Walmart,15.994,21.73679295566259,3
tea,Metro,17.046,22.78879295566259,12
tea,TandT,3.614,9.35679295566259,12
tea,Galleria,15.697,14.941,10
drink,Metro,10.237,15.979792955662589,8
drink,Loblaws,15.42,21.16279295566259,5
drink,Metro,67.982,73.7247929556626,7
tea,Galleria,51.607,57.349792955662586,5
drink,Loblaws,37.233,42.975792955662584,10
tea,Loblaws,45.158,50.90079295566259,11
drink,TandT,29.3,35.04279295566259,8
tea,TandT,84.871,90.61379295566259,2
drink,Metro,64.341,65.012,8
tea,TandT,39.589,45.331792955662586,5
tea,Loblaws,75.26,72.349,4
drink,Galleria,19.541,25.28379295566259,12
tea,TandT,26.831,18.85,10
tea,NoFrills,73.402,81.228,3
tea,NoFrills,83.102,88.8447929556626,7
tea,Galleria,42.059,47.801792955662584,10
drink,Loblaws,28.409,34.151792955662586,9
drink,Walmart,15.535,21.27779295566259,6
drink,Metro,5.008,10.75079295566259,3
drink,Galleria,42.581,48.32379295566259,12
drink,Galleria,57.426,63.16879295566259,8
tea,Metro,4.387,10.12979295566259,12
tea,NoFrills,43.431,49.173792955662584,5
tea,TandT,52.247,57.98979295566259,12
tea,Loblaws,41.555,33.33,8
tea,Metro,29.874,26.019,3
tea,NoFrills,29.266,26.998,5
drink,Galleria,14.613,20.35579295566259,5
tea,Galleria,48.063,53.80579295566259,11
drink,Metro,59.227,64.96979295566258,12
tea,Walmart,2.241,7.98379295566259,1
tea,Loblaws,79.035,84.77779295566259,12
tea,Metro,76.765,82.5077929556626,11
drink,Galleria,71.413,79.52,3
tea,Galleria,71.49,77.23279295566259,9
tea,Walmart,46.724,54.798,2
drink,NoFrills,42.311,46.368,11
tea,Loblaws,55.868,61.61079295566259,1
tea,NoFrills,77.09,82.8327929556626,8
drink,Walmart,60.613,52.93,3
drink,TandT,50.705,56.447792955662585,12
drink,Loblaws,33.501,39.243792955662585,11
drink,Walmart,43.68,49.42279295566259,11
drink,Galleria,17.088,22.83079295566259,9
tea,Loblaws,31.723,37.465792955662586,4
tea,NoFrills,62.199,67.94179295566259,2
drink,Loblaws,76.195,81.93779295566259,8
tea,Loblaws,85.542,87.07,10
tea,Galleria,89.992,95.7347929556626,8
tea,TandT,87.167,92.9097929556626,1
drink,Galleria,78.808,84.5507929556626,12
tea,TandT,8.595,14.33779295566259,3
tea,Loblaws,11.143,16.88579295566259,3
tea,Loblaws,13.309,4.122,3
drink,Walmart,80.32,86.06279295566259,11
drink,Walmart,64.977,70.7197929556626,2
tea,Walmart,38.889,44.63179295566259,8
drink,Galleria,48.179,53.92179295566259,10
tea,Metro,33.132,28.286,1
tea,Metro,22.037,27.77979295566259,8
drink,NoFrills,75.608,81.3507929556626,6
drink,Galleria,17.383,23.12579295566259,9
tea,NoFrills,22.051,27.79379295566259,3
tea,Galleria,66.035,71.77779295566259,12
tea,Loblaws,73.957,79.69979295566259,8
drink,Loblaws,82.301,88.0437929556626,12
drink,TandT,12.978,5.167,1
tea,Walmart,17.022,22.76479295566259,10
drink,NoFrills,12.88,18.62279295566259,2
drink,TandT,76.826,82.56879295566259,5
drink,Galleria,57.971,53.288,3
drink,TandT,33.51,39.252792955662585,9
tea,TandT,9.181,15.202,4
tea,Loblaws,44.821,50.563792955662585,5
drink,Galleria,33.141,38.883792955662585,7
tea,Galleria,2.308,8.05079295566259,4
tea,Galleria,58.244,63.549,8
drink,Loblaws,7.781,13.52379295566259,12
tea,TandT,84.01,89.7527929556626,5
drink,Metro,67.357,73.0997929556626,8
drink,Loblaws,2.846,8.58879295566259,3
drink,Walmart,85.751,92.731,1
tea,Galleria,46.129,49.354,11
tea,TandT,84.927,90.6697929556626,3
tea,Galleria,72.138,77.833,5
tea,NoFrills,87.71,93.45279295566259,2
drink,TandT,86.242,91.9847929556626,11
tea,Walmart,59.903,65.64579295566259,6
drink,NoFrills,66.222,67.407,5
tea,Walmart,56.136,61.87879295566259,3
tea,Walmart,49.535,55.277792955662584,1
drink,Walmart,9.339,15.08179295566259,8
tea,Galleria,82.225,87.96779295566259,12
tea,NoFrills,52.493,58.23579295566259,10
tea,Walmart,67.548,73.2907929556626,4
tea,Walmart,28.224,35.237,1
tea,Walmart,78.581,84.3237929556626,6
drink,Metro,49.007,54.749792955662585,3
drink,Walmart,4.589,10.33179295566259,6
tea,Walmart,89.531,95.2737929556626,3
tea,NoFrills,48.285,54.027792955662584,4
tea,Loblaws,55.224,60.966792955662584,4
tea,Loblaws,55.737,61.47979295566259,4
tea,TandT,49.205,54.947792955662585,11
tea,TandT,84.275,90.0177929556626,3
tea,Walmart,31.214,36.956792955662586,2
tea,NoFrills,37.719,43.46179295566259,11
tea,Metro,19.225,24.967792955662592,12
drink,Walmart,66.491,72.2337929556626,9
drink,Galleria,69.645,75.38779295566259,11
drink,Galleria,55.692,61.43479295566259,10
drink,Loblaws,13.417,19.15979295566259,4
tea,NoFrills,19.368,25.11079295566259,1
drink,TandT,78.519,84.2617929556626,10
tea,Metro,13.383,19.12579295566259,10
tea,Walmart,29.026,34.76879295566259,9
tea,Galleria,26.258,32.00079295566259,1
tea,Galleria,12.614,18.35679295566259,5
drink,Loblaws,23.771,29.51379295566259,5
drink,TandT,60.858,66.60079295566258,7
tea,Metro,73.544,79.28679295566259,4
tea,Galleria,26.545,32.28779295566259,9
drink,Walmart,6.283,12.02579295566259,5
drink,TandT,57.367,63.109792955662584,4
drink,Galleria,68.069,73.8117929556626,7
drink,TandT,23.421,16.969,10
tea,Galleria,83.138,85.748,4
tea,Metro,18.777,24.51979295566259,1
tea,NoFrills,60.736,66.47879295566258,9
tea,Loblaws,63.291,69.03379295566259,10
drink,Loblaws,89.838,95.58079295566259,10
tea,Metro,67.914,73.6567929556626,6
tea,Metro,1.892,7.63479295566259,2
drink,Galleria,11.885,17.62779295566259,10
drink,Loblaws,66.27,72.01279295566259,2
tea,Metro,51.757,57.499792955662585,9
drink,Loblaws,13.751,19.493792955662588,4
drink,TandT,28.177,33.91979295566259,5
tea,NoFrills,23.244,28.98679295566259,5
drink,TandT,39.8,48.998,9
tea,TandT,14.586,21.256,3
tea,Metro,57.61,63.352792955662586,6
tea,TandT,28.77,34.51279295566259,10
drink,Galleria,34.889,40.63179295566259,2
tea,NoFrills,60.866,66.6087929556626,1
tea,Metro,36.859,42.60179295566259,9
drink,NoFrills,42.499,48.24179295566259,5
tea,Galleria,29.791,34.581,4
tea,Metro,28.192,33.93479295566259,5
drink,Metro,74.373,80.1157929556626,5
tea,TandT,39.786,33.882,4
drink,Walmart,21.725,27.467792955662592,3
drink,Loblaws,67.845,73.5877929556626,2
tea,NoFrills,3.968,9.71079295566259,11
tea,Walmart,23.896,29.63879295566259,7
drink,NoFrills,69.204,74.94679295566259,7
drink,NoFrills,68.524,74.2667929556626,5
tea,TandT,54.487,60.22979295566259,3
drink,Walmart,25.151,30.89379295566259,3
tea,Walmart,14.649,12.804,6
tea,NoFrills,35.834,41.57679295566259,4
drink,Walmart,6.488,12.23079295566259,3
drink,Metro,59.727,65.46979295566258,9
tea,Loblaws,40.219,45.96179295566259,4
drink,Walmart,31.367,37.10979295566259,5
drink,NoFrills,76.671,82.4137929556626,3
drink,Loblaws,10.798,16.54079295566259,5
drink,TandT,88.734,94.47679295566259,8
tea,Metro,25.279,31.02179295566259,12
tea,Loblaws,45.549,51.291792955662586,1
tea,NoFrills,23.264,29.00679295566259,10
tea,Walmart,89.644,95.3867929556626,2
tea,Galleria,88.992,94.7347929556626,12
drink,Galleria,57.9,63.642792955662586,5
tea,Galleria,2.725,8.46779295566259,3
tea,NoFrills,70.827,76.56979295566259,11
tea,Galleria,72.597,78.33979295566259,3
drink,NoFrills,14.764,20.50679295566259,7
drink,Loblaws,24.849,30.59179295566259,4
drink,NoFrills,58.377,64.11979295566259,3
tea,TandT,15.786,21.52879295566259,8
tea,Galleria,19.679,25.42179295566259,9
drink,NoFrills,19.27,25.01279295566259,9
tea,Metro,88.347,81.89,4
drink,TandT,7.875,13.61779295566259,6
tea,Galleria,64.335,70.07779295566259,4
drink,Walmart,57.077,62.819792955662585,6
drink,TandT,80.003,85.7457929556626,6
drink,Loblaws,53.931,46.302,12
drink,Loblaws,5.343,11.08579295566259,10
tea,Galleria,15.941,21.68379295566259,3
drink,Metro,65.6,71.34279295566259,12
drink,Walmart,48.213,53.95579295566259,8
drink,NoFrills,38.049,43.791792955662586,2
drink,NoFrills,17.204,22.94679295566259,6
drink,NoFrills,27.4,33.142792955662586,10
tea,Galleria,51.903,57.645792955662586,2
drink,Walmart,81.541,73.993,1
drink,Galleria,2.004,7.74679295566259,10
tea,Galleria,58.299,64.04179295566259,2
tea,TandT,18.409,24.15179295566259,7
tea,NoFrills,5.603,11.345792955662588,2
tea,TandT,51.886,57.62879295566259,6
tea,NoFrills,65.766,70.073,8
tea,NoFrills,45.922,51.664792955662584,8
drink,Walmart,11.485,17.22779295566259,1
drink,Loblaws,61.077,66.81979295566259,4
tea,Galleria,84.934,90.67679295566259,8
tea,TandT,3.809,9.55179295566259,4
drink,NoFrills,71.887,77.6297929556626,10
tea,Metro,4.591,10.33379295566259,10
tea,Galleria,5.773,11.51579295566259,4
drink,Metro,53.377,59.11979295566259,1
drink,Metro,53.462,59.20479295566259,8
drink,Galleria,75.749,81.49179295566259,5
tea,NoFrills,49.722,46.269,11
tea,Walmart,72.361,78.1037929556626,1
drink,Metro,51.648,57.39079295566259,9
drink,Galleria,48.822,54.56479295566259,3
tea,Galleria,5.499,11.24179295566259,3
drink,TandT,14.113,19.85579295566259,12
tea,Galleria,42.002,47.74479295566259,11
drink,Walmart,54.584,60.32679295566259,1
tea,NoFrills,78.327,84.06979295566259,12
drink,TandT,15.44,21.18279295566259,2
drink,Metro,87.167,92.9097929556626,5
drink,NoFrills,38.5,44.24279295566259,10
tea,Walmart,9.725,15.467792955662588,7
tea,NoFrills,80.095,85.8377929556626,8
drink,Galleria,46.411,52.15379295566259,2
tea,Loblaws,70.027,75.7697929556626,12
tea,Walmart,12.442,18.18479295566259,12
tea,Metro,13.59,19.33279295566259,10
tea,Loblaws,63.345,69.0877929556626,9
drink,Metro,47.99,53.73279295566259,9
tea,Walmart,56.606,62.34879295566259,10
tea,NoFrills,1.679,7.42179295566259,12
drink,NoFrills,54.594,60.33679295566259,7
tea,TandT,46.563,52.30579295566259,7
tea,Loblaws,44.753,50.49579295566259,2
drink,Metro,14.803,20.54579295566259,7
drink,Galleria,53.824,59.566792955662585,5
drink,Loblaws,39.933,45.67579295566259,10
tea,Walmart,24.387,30.12979295566259,7
drink,Metro,50.959,56.70179295566259,3
drink,Galleria,63.195,63.444,7
drink,TandT,10.525,16.26779295566259,10
tea,Loblaws,24.844,30.58679295566259,6
drink,TandT,42.489,48.231792955662584,12
drink,NoFrills,11.569,17.31179295566259,7
tea,Walmart,35.311,26.232,10
tea,Metro,2.341,8.08379295566259,10
drink,NoFrills,84.618,90.36079295566259,8
drink,TandT,71.254,79.385,11
drink,Walmart,34.119,39.86179295566259,2
drink,NoFrills,10.831,16.751,12
tea,Loblaws,43.495,49.237792955662584,6
drink,NoFrills,42.863,48.60579295566259,7
drink,TandT,28.702,34.44479295566259,2
drink,NoFrills,20.005,16.599,10
drink,Walmart,48.249,53.99179295566259,3
tea,Metro,76.164,81.9067929556626,3
tea,Metro,34.885,40.627792955662585,11
drink,NoFrills,13.555,19.29779295566259,11
tea,Galleria,19.269,25.01179295566259,2
tea,Metro,2.049,7.79179295566259,10
drink,Loblaws,72.648,77.191,1
drink,Metro,57.491,63.23379295566259,10
drink,Metro,27.576,33.31879295566259,4
drink,NoFrills,65.985,71.7277929556626,7
tea,Walmart,87.562,93.30479295566259,10
tea,Galleria,49.343,55.08579295566259,7
drink,Galleria,68.581,66.555,3
tea,Galleria,56.836,62.578792955662585,2
drink,Walmart,87.538,93.28079295566259,8
drink,TandT,40.963,46.70579295566259,10
tea,NoFrills,9.435,15.17779295566259,4
tea,Walmart,79.636,85.37879295566259,6
drink,Loblaws,31.349,37.09179295566259,10
tea,Loblaws,53.321,59.063792955662585,2
drink,Walmart,3.914,9.65679295566259,10
drink,Metro,2.995,8.73779295566259,9
drink,NoFrills,5.783,11.52579295566259,3
tea,TandT,88.789,94.5317929556626,8
tea,Walmart,30.977,36.71979295566259,11
tea,Loblaws,55.797,61.539792955662584,10
drink,Galleria,65.726,71.4687929556626,5
tea,TandT,72.658,78.4007929556626,12
drink,Loblaws,82.963,88.70579295566259,9
tea,NoFrills,30.854,36.596792955662586,7
tea,Galleria,64.288,70.03079295566259,2
tea,NoFrills,32.668,38.410792955662586,5
drink,Walmart,58.05,63.792792955662584,5
drink,Walmart,71.406,78.937,11
tea,Walmart,67.359,73.10179295566259,1
drink,Loblaws,44.184,37.498,1
tea,NoFrills,75.414,81.1567929556626,7
tea,Loblaws,84.317,90.05979295566259,1
drink,TandT,89.787,95.5297929556626,7
tea,Metro,79.205,84.94779295566259,11
drink,Metro,58.783,64.5257929556626,10
